Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL4782173,,None,212.26,0,2.34,2,Cc1ccc2nc(C)c(-c3cc[nH]n3)n2c1,IC50,=',80000.0,nM,4.10,,,UO_0000065,19.30,0.35,1.76,8.91,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4164621,,None,333.80,0,3.74,22,Cc1ccc(S(=O)(=O)c2cc(Cl)c(O)c3ncccc23)cc1,IC50,=',316.23,nM,6.50,,,UO_0000065,19.47,0.40,2.76,9.66,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4173789,,None,242.28,0,2.18,10,O=C(c1ccc(O)c2ncccc12)N1CCCC1,IC50,>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4163421,,None,312.78,0,2.38,29,O=S(=O)(c1cc(Cl)c(O)c2ncccc12)N1CCCC1,IC50,=',10.0,nM,8.00,,,UO_0000065,25.58,0.55,5.62,11.35,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4793611,,None,297.43,0,4.48,20,Cc1nc(C)c(-c2cc(C(C)(C)c3ccccc3)[nH]n2)s1,IC50,=',1100.0,nM,5.96,,,UO_0000065,20.03,0.39,1.48,14.33,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4447751,,None,308.74,0,2.36,37,O=c1cc2n(cc1O)CCN(Cc1ccc(F)cc1Cl)C2,IC50,=',40.0,nM,7.40,,,UO_0000065,23.96,0.48,05.04,16.27,0,CHEMBL4411225,Inhibition of human MB-COMT expressed in HEK293 cells using dopamine as substrate and SAM as cofactor preincubated for 30 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL4462175,,None,284.36,0,2.19,35,Cc1cccc(C)c1CN1CCn2cc(O)c(=O)cc2C1,IC50,>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4411244,"Inhibition of recombinant human C-terminal His6-tagged S-COMT expressed in 293-6E cells using 7,8-dihydroxy-4-methylcoumarin as substrate and SAM as cofactor incubated for 1 hr by MTase Glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,None,,,
CHEMBL4448560,,None,166.18,0,-0.34,16,O=c1cc2n(cc1O)CCNC2,IC50,>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4411225,Inhibition of human MB-COMT expressed in HEK293 cells using dopamine as substrate and SAM as cofactor preincubated for 30 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL4461693,,None,325.19,0,2.88,38,O=c1cc2n(cc1O)CCN(Cc1ccc(Cl)cc1Cl)C2,IC50,=',10.0,nM,8.00,,,UO_0000065,24.60,0.52,5.12,17.59,0,CHEMBL4411225,Inhibition of human MB-COMT expressed in HEK293 cells using dopamine as substrate and SAM as cofactor preincubated for 30 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL1688934,,None,342.35,0,2.90,Sesamin Monocatechol,Oc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1O,Vmax,=',1.3,nmol/min,,,,,,,,,0,CHEMBL3541533,Drug metabolism in human liver cytosol assessed as COMT-mediated methylation per mg of protein after 10 to 30 mins by HPLC analysis in presence of SAM,A,BAO_0000019,assay format,Homo sapiens,CHEMBL3559723,Liver,None,Cytosol,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3525932,1,Scientific Literature,Drug Metab Dispos,2012,None,,,
CHEMBL4794007,,None,313.43,0,4.31,23,COc1ccc([C@@H](C)c2cc(-c3sc(C)nc3C)n[nH]2)cc1,IC50,=',470.0,nM,6.33,,,UO_0000065,20.19,0.39,02.02,12.46,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4752881,,None,283.40,0,4.30,18S,Cc1nc(C)c(-c2cc([C@@H](C)c3ccccc3)[nH]n2)s1,IC50,=',1100.0,nM,5.96,,,UO_0000065,21.03,0.41,1.66,14.33,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL1343733,,None,241.32,0,3.51,6,Cc1nc(-c2ccccc2)sc1-c1cc[nH]n1,IC50,=',24000.0,nM,4.62,,,UO_0000065,19.14,0.37,1.11,11.11,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4746635,,None,193.27,0,2.40,3,CCc1nc(C)c(-c2cc[nH]n2)s1,IC50,=',21000.0,nM,4.68,,,UO_0000065,24.20,0.49,2.28,11.25,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4785476,,None,212.26,0,2.34,2',Cc1ccn2c(-c3cc[nH]n3)c(C)nc2c1,IC50,=',85000.0,nM,04.07,,,UO_0000065,19.18,0.35,1.73,8.85,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4764231,,None,176.22,0,1.60,1,CCn1cc(-c2cc[nH]n2)c(C)n1,Kd,=',9000.0,nM,05.05,,,UO_0000065,28.63,0.53,3.45,10.85,0,CHEMBL4673835,Binding affinity to human wild-type SUMO-tagged catechol O-methyltransferase assessed as dissociation constant by surface plasmon resonance analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL3425734,,None,263.30,0,3.21,18,O=c1ccn(-c2cccc(-c3ccccc3)c2)cc1O,IC50,=',47.0,nM,7.33,,,UO_0000065,27.83,0.50,4.12,17.35,0,CHEMBL3429503,Inhibition of C-terminal His6-tagged recombinant human membrane bound COMT expressed in Bacmid infected Sf-9 insect cells using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL3425729,,None,245.28,0,1.65,13,Cc1cc(C)cc(-n2cc(O)c(=O)cc2CO)c1,IC50,=',680.0,nM,6.17,,,UO_0000065,25.14,0.47,4.52,9.87,0,CHEMBL3429503,Inhibition of C-terminal His6-tagged recombinant human membrane bound COMT expressed in Bacmid infected Sf-9 insect cells using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL3425724,,None,199.21,0,-0.31,6,COCCn1cc(O)c(=O)cc1CO,IC50,>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3429503,Inhibition of C-terminal His6-tagged recombinant human membrane bound COMT expressed in Bacmid infected Sf-9 insect cells using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL4567049,,None,320.31,0,01.07,347N,CCN(CC)C(=O)/C(C#N)=C(\N)c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,=',214.0,nM,6.67,,,UO_0000065,20.82,0.40,5.60,4.34,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4226014,,None,279.38,0,3.12,NOD,CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,Drug metabolism,,,,,,Metabolite_Detected,,,,,,0,CHEMBL4719445,"Substrate activity at COMT (unknown origin) assessed as N-(2-Fluoro-4,5-dimethoxyphenethyl)octanamide formation in presence of cofactor SAM at 180 mins by HPLC analysis",A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4715787,1,Scientific Literature,J Med Chem,2016,None,TIME = 3.0 hr,,
CHEMBL4166574,,None,353.32,0,3.79,17,O=S(=O)(c1ccc(C(F)(F)F)cc1)c1ccc(O)c2ncccc12,IC50,=',1258.93,nM,5.90,,,UO_0000065,16.70,0.34,2.11,8.77,0,CHEMBL4158337,"Inhibition of c-terminal hexa-His tagged human S-COMT expressed in HEK293-6E cell membrane homogenate using 7,8-dihydroxy-4-methylcoumarin as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4176008,,None,311.79,0,3.31,26,O=S(=O)(c1cc(Cl)c(O)c2ncccc12)C1CCCC1,IC50,=',7943.28,nM,5.10,,,UO_0000065,16.36,0.35,1.79,7.58,0,CHEMBL4158337,"Inhibition of c-terminal hexa-His tagged human S-COMT expressed in HEK293-6E cell membrane homogenate using 7,8-dihydroxy-4-methylcoumarin as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4172614,,None,296.32,0,1.86,28,O=S(=O)(c1cc(F)c(O)c2ncccc12)N1CCCC1,IC50,=',1584.89,nM,5.80,,,UO_0000065,19.57,0.40,3.94,8.23,0,CHEMBL4158337,"Inhibition of c-terminal hexa-His tagged human S-COMT expressed in HEK293-6E cell membrane homogenate using 7,8-dihydroxy-4-methylcoumarin as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4169861,,None,277.35,0,2.66,11,O=S(=O)(c1ccc(O)c2ncccc12)C1CCCC1,IC50,=',6.31,nM,8.20,,,UO_0000065,29.57,0.59,5.54,12.19,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4176829,,None,345.34,0,3.68,27,O=S(=O)(c1cc(C(F)(F)F)c(O)c2ncccc12)C1CCCC1,IC50,>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4158337,"Inhibition of c-terminal hexa-His tagged human S-COMT expressed in HEK293-6E cell membrane homogenate using 7,8-dihydroxy-4-methylcoumarin as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4526054,,None,288.28,0,1.35,22,O=C(c1ccc(F)cc1)N1CCn2cc(O)c(=O)cc2C1,IC50,>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4411225,Inhibition of human MB-COMT expressed in HEK293 cells using dopamine as substrate and SAM as cofactor preincubated for 30 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL4461072,,None,321.29,0,1.67,347,CCN(CC)C(=O)/C(C#N)=C(\O)c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,=',551.0,nM,6.26,,,UO_0000065,19.48,0.37,4.59,4.23,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4527360,,None,284.23,0,1.86,395,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)c1ccncn1,Inhibition,=',74.0,%,,,,UO_0000187,,,,,0,CHEMBL4418741,Inhibition of COMT (unknown origin) at 200 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4531642,,None,289.27,0,2.53,390,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)c1nccs1,Inhibition,=',12.0,%,,,,UO_0000187,,,,,0,CHEMBL4418742,Inhibition of COMT (unknown origin) at 50 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4448030,,None,284.23,0,1.86,396,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)c1cnccn1,IC50,=',108.0,nM,6.97,,,UO_0000065,24.51,0.45,5.11,5.23,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4563060,,None,328.24,0,1.56,655,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)c1cnc(C(=O)O)cn1,IC50,=',24.0,nM,7.62,,,UO_0000065,23.21,0.43,06.06,4.47,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4463923,,None,344.24,0,1.44,697,N#C/C(=C(/O)c1cc(O)c(O)c([N+](=O)[O-])c1)c1cnc(C(=O)O)cn1,Inhibition,=',-3.0,%,,,,UO_0000187,,,,,0,CHEMBL4418742,Inhibition of COMT (unknown origin) at 50 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4453979,,None,305.27,0,2.41,503,N#C/C(=C(/O)c1cc(O)c(O)c([N+](=O)[O-])c1)c1nccs1,Inhibition,=',9.0,%,,,,UO_0000187,,,,,0,CHEMBL4418742,Inhibition of COMT (unknown origin) at 50 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4639358,,None,315.28,0,2.91,5,COc1cccc(/C=C/C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)c1,IC50,=',70.0,nM,7.16,,,UO_0000065,22.69,0.42,4.24,6.51,0,CHEMBL4620616,Inhibition of COMT (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4619744,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,,
CHEMBL953,ENTACAPONE,4.0,305.29,0,1.78,SID170464850,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,=',386.0,nM,6.41,,,UO_0000065,21.01,0.40,4.63,05.02,0,CHEMBL3821389,Inhibition of human recombinant His-tagged soluble COMT expressed in Escherichia coli BL21 using aesculetin as substrate after 60 mins by microplate assay in presence of SAM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3817783,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL4518323,,None,286.33,0,1.58,27,COc1ccc(CN2CCn3cc(O)c(=O)cc3C2)cc1,IC50,=',400.0,nM,6.40,,,UO_0000065,22.34,0.42,4.82,11.70,0,CHEMBL4411225,Inhibition of human MB-COMT expressed in HEK293 cells using dopamine as substrate and SAM as cofactor preincubated for 30 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL4453736,,None,290.75,0,2.22,31,O=c1cc2n(cc1O)CCN(Cc1ccccc1Cl)C2,IC50,=',40.0,nM,7.40,,,UO_0000065,25.44,0.51,5.18,16.27,0,CHEMBL4411225,Inhibition of human MB-COMT expressed in HEK293 cells using dopamine as substrate and SAM as cofactor preincubated for 30 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4406925,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307715,,,
CHEMBL4438114,,None,334.33,0,1.33,347M,CCN(CC)C(=O)/C(C#N)=C(\NC)c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,=',162.0,nM,6.79,,,UO_0000065,20.31,0.39,5.46,4.86,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4590326,,None,332.32,0,1.21,661N,N#C/C(C(=O)N1CCCCC1)=C(/N)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',35.0,%,,,,UO_0000187,,,,,0,CHEMBL4418742,Inhibition of COMT (unknown origin) at 50 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4529597,,None,300.23,0,1.75,523,N#C/C(=C(/O)c1cc(O)c(O)c([N+](=O)[O-])c1)c1cnccn1,IC50,=',105.0,nM,6.98,,,UO_0000065,23.24,0.43,5.23,4.55,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL525388,,None,317.30,0,1.93,371,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)N1CCCCC1,Inhibition,=',71.0,%,,,,UO_0000187,,,,,0,CHEMBL4418741,Inhibition of COMT (unknown origin) at 200 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL5281594,,None,208.17,0,1.46,12; NPCN,N#CCCc1cc(O)c(O)cc1[N+](=O)[O-],Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL5259475,"Inhibition of S-COMT (unknown origin) assessed as scopoletin formation by measuring fluorescence using 6,7-dihydroxycoumarin as substrate at 10 uM and measured for 60 mins by fluorescence based microplate reader assay",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL5257094,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,DOSE = 10.0 microM | TIME = 1.0 hr,,
