Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL220639,,None,324.38,1,5.30,3a,CCCCCc1c2c(c(C)c3c1C(=O)OC3)Oc1ccccc1O2,Inhibition,=',69.0,%,,,,UO_0000187,,,,,0,CHEMBL4315657,Inhibition of human PCSK9 at 40 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4312009,1,Scientific Literature,Eur J Med Chem,2020,None,,,
CHEMBL4645450,,None,894.90,2,06.08,Example 150,CNCc1ncc(-c2ccc(Oc3cc(Cl)ccc3CN3C(=O)C[C@@H](Cc4ccccc4)C(=O)N4CCC[C@@](Cc5ccc(Cl)cc5)(C4)NC(=O)[C@H](CO)NC(=O)[C@@H]3C)cc2)n1C,Imax,=',105.4,%,,,,UO_0000187,,,,,0,CHEMBL4622705,Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4619822,1,Scientific Literature,ACS Med Chem Lett,2020,None,,,
CHEMBL4641251,,None,932.84,2,6.93,Example 172,CNCc1ncc(-c2ccc(Oc3cc(Cl)cc(F)c3CN3C(=O)C[C@@H](CC(F)(F)F)C(=O)N4CCC[C@@](Cc5ccc(Cl)cc5)(C4)N(C)C(=O)[C@H](COC)NC(=O)[C@@H]3C)cc2)n1C,Imax,=',104.8,%,,,,UO_0000187,,,,,0,CHEMBL4622705,Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4619822,1,Scientific Literature,ACS Med Chem Lett,2020,None,,,
CHEMBL4789986,,None,297.26,0,3.55,13; DFBIIK-1,O=C(c1nc2ccc(F)cc2[nH]1)c1c[nH]c2c(F)cccc12,Activity,=',90.0,%,,,,UO_0000187,,,,,0,CHEMBL4774169,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression at 1 uM incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,Dose = 1.0 microM | TIME = 48.0 hr,MODULATOR,
CHEMBL5086475,,None,1409.68,None,None,35,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3[C@@H]4CCN3C(=O)[C@@H]3Cc5cn(c6ccc(F)cc56)Cc5cn(nn5)-c5cc(cc(c5)CSCCC(=O)N[C@@H](CN)C(=O)N[C@H](C)C(=O)N[C@@H](Cc5cccc(c5)C/C=C/CO4)C(=O)N3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,Ki,=',0.0094,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL5035796,Inhibition of human PCSK9 using Alexa Fluor 674 as substrate incubated for 2 hrs by FRET ultra assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034034,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL4744423,,None,1401.59,None,None,56,CCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@]2(C)CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,Ki,=',35.2,nM,7.45,,,UO_0000065,5.32,None,None,None,0,CHEMBL4705223,Inhibition of AlexaFluor647-tagged cyclic peptide binding to avi-tagged-biotinylated human PCSK9 measured after 2 hrs by Lance Streptavidin Europium based FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4699634,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL5273270,,None,3867.35,None,None,13; TEX-S2_03,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)CN)[C@@H](C)O)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,=',600.0,nM,6.22,,,UO_0000065,1.61,None,None,None,0,CHEMBL5236415,Inhibition of human PCSK9,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5233285,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,
CHEMBL5280303,,None,2772.08,None,None,11; tEGF-A,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)CN)[C@@H](C)O)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,=',6900.0,nM,5.16,,,UO_0000065,1.86,None,None,None,0,CHEMBL5236419,Inhibition of PCSK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5233285,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,
CHEMBL5081260,,None,1329.63,None,None,18,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)OC)NC(=O)[C@@H]3[C@@H]4CCN3C(=O)[C@H](Cc3c[nH]c5ccc(F)cc35)NC(=O)[C@H](Cc3cccc(c3)C/C=C\CO4)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,Ki,=',4.83,nM,8.32,,,UO_0000065,6.25,None,None,None,0,CHEMBL5035794,Inhibition of human PCSK9 using Alexa Fluor 674 as substrate incubated for 2 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034034,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL5080787,,None,2515.01,None,None,13,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)C(C)C,Kd,=',19.0,nM,7.72,,,UO_0000065,03.07,None,None,None,0,CHEMBL5040278,Binding affinity to human PCSK9 by surface plasmon resonance,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5038602,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,
CHEMBL5091040,,None,1329.63,None,None,17,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)OC)NC(=O)[C@@H]3[C@@H]4CCN3C(=O)[C@H](Cc3c[nH]c5ccc(F)cc35)NC(=O)[C@H](Cc3cccc(c3)C/C=C/CO4)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,Ki,=',0.39,nM,9.41,,,UO_0000065,07.08,None,None,None,0,CHEMBL5035795,Inhibition of human PCSK9 using Alexa Fluor 674 as substrate incubated for 2 hrs by FRET plus assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034034,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,
CHEMBL5080223,,None,1778.99,None,None,16,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,Kd,=',1200.0,nM,5.92,,,UO_0000065,3.33,None,None,None,0,CHEMBL5040278,Binding affinity to human PCSK9 by surface plasmon resonance,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5038602,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,
CHEMBL4462933,,None,428.56,1,5.58,10,Cc1ccc(S(=O)(=O)n2c(Cc3cn(C)c4ccccc34)c(C)c3ccccc32)cc1,IC50,=',1500.0,nM,5.82,,,UO_0000065,13.59,0.26,0.24,13.24,0,CHEMBL4434276,Inhibition of human PCSK9 in HepG2 cells incubated for 48 hrs by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4433247,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3307718,,,
CHEMBL4572783,,None,282.29,0,4.52,16,Fc1ccc2[nH]c(Cc3c[nH]c4c(F)cccc34)cc2c1,IC50,=',201.7,nM,6.70,,,UO_0000065,23.72,0.44,2.18,21.20,0,CHEMBL4434275,Inhibition of human PCSK9 in HepG2 cells incubated for 24 hrs followed by medium replenishment and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4433247,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3307718,,,
CHEMBL5278470,,None,1483.87,None,None,39,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1(N)CCC(c2ccccc2)CC1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Inhibition,=',50.0,%,,,,UO_0000187,,,,,0,CHEMBL5236417,Inhibition of PCSK9 mediated LDLR degradation in human HepG2 cells assessed as restoration of LDLR,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5233285,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,
CHEMBL5092750,,None,2711.98,None,None,P9-38,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](N)CSSC[C@H](N)C(=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC1=O,K,=',2.3,10^6/M/s,,,,,,,,,0,CHEMBL5038684,Binding affinity to full length C-terminal Avi/His6-tagged human PCSK9 expressed in Expi293 cells assessed as association rate constant (Kon) by surface plasmon resonance assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Expi293,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5038568,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,
CHEMBL4635142,,None,923.94,2,6.47,Example 17,COC[C@@H]1NC(=O)[C@H](C)N(Cc2ncc(Cl)cc2Oc2ccc(-c3cnc(CN(C)C)n3C)cc2)C(=O)C[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@](Cc3ccc(Cl)cc3)(C2)NC1=O,IC50,=',0.327,nM,9.48,,,UO_0000065,10.27,0.20,03.02,6.27,0,CHEMBL4622704,Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4619822,1,Scientific Literature,ACS Med Chem Lett,2020,None,,,
CHEMBL4109933,,None,612.71,2,3.11,BDBM200345,CCOC(=O)OC(C)N(C(=O)c1c(-c2ccc(C(=O)N(c3ncccc3C)[C@@H]3CCCNC3)cc2)cnn1C)S(C)(=O)=O,IC50,>',20000.0,nM,,,356403,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4114463,,None,585.71,2,4.20,BDBM200370,Cc1cccnc1N(C(=O)c1ccc(-c2cnn(C)c2-c2nnn(C(OC(=O)C(C)C)C(C)C)n2)cc1)[C@@H]1CCCNC1,IC50,>',20000.0,nM,,,356428,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4115372,,None,458.52,0,03.07,BDBM200327,Cn1ncc(-c2ccc(C(=O)N(c3nccc4ccn(C)c34)[C@@H]3CCCNC3)cc2)c1C(=O)O,IC50,=',1700.0,nM,5.77,,356438,UO_0000065,12.58,0.23,2.70,5.48,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL4108330,,None,433.51,0,2.98,BDBM200328,COC(=O)c1c(-c2ccc(C(=O)N(c3ncccc3C)[C@@H]3CCCNC3)cc2)cnn1C,IC50,=',800.0,nM,6.10,,356439,UO_0000065,14.06,0.26,3.12,6.82,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL4795142,,None,297.31,0,3.92,8,Cn1c(Cc2c[nH]c3c(F)cccc23)nc2ccc(F)cc21,Activity,,,,,,Active,,,,,,0,CHEMBL4774173,Modulation of PCSK9 in human HepG2 cells assessed as reduction in PCSK9 expression at 1 to 10 uM incubated for 24 hrs prior to compound washout followed by compound addition and measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4765433,1,Scientific Literature,Eur J Med Chem,2020,None,Dose_Lower = 1.0 microM | Dose_Upper = 10.0 microM | TIME = 48.0 hr,MODULATOR,
CHEMBL4108330,,None,433.51,0,2.98,3,COC(=O)c1c(-c2ccc(C(=O)N(c3ncccc3C)[C@@H]3CCCNC3)cc2)cnn1C,IC50,=',2500.0,nM,5.60,,,UO_0000065,12.92,0.24,2.62,6.27,0,CHEMBL5036230,Inhibition of PCSK9 translation in human THP-1 cells by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034046,1,Scientific Literature,ACS Med Chem Lett,2022,None,,INHIBITOR,
CHEMBL4109308,,None,433.90,0,3.26,7,O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,IC50,=',750.0,nM,6.12,,,UO_0000065,14.12,0.27,2.86,6.90,0,CHEMBL5036230,Inhibition of PCSK9 translation in human THP-1 cells by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034046,1,Scientific Literature,ACS Med Chem Lett,2022,None,,INHIBITOR,
CHEMBL5286553,,None,432.92,0,3.87,44; PF-06446846,O=C(c1ccc(-n2nnc3ccccc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,IC50,=',300.0,nM,6.52,,,UO_0000065,15.07,0.29,2.65,8.59,0,CHEMBL5232231,Inhibition of human C-terminal V5 epitope tagged PCSK9 by luciferase reporter assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5230139,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,
CHEMBL5084416,,None,1611.95,None,None,44,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3[C@@H]4CCN3C(=O)[C@@H]3Cc5cn(c6ccc(F)cc56)Cc5cn(nn5)-c5cc(cc(c5)CSCCC(=O)N[C@@H](CNC(=O)CCOCCOCC[N+](C)(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](Cc5cccc(c5)C/C=C/CO4)C(=O)N3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,Ki,>',0.1285,nM,,,,UO_0000065,,,,,0,CHEMBL5035794,Inhibition of human PCSK9 using Alexa Fluor 674 as substrate incubated for 2 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034034,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,,
CHEMBL5083088,,None,1764.96,None,None,15,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)C(C)C,Kd,=',1100.0,nM,5.96,,,UO_0000065,3.38,None,None,None,0,CHEMBL5040278,Binding affinity to human PCSK9 by surface plasmon resonance,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5038602,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,
CHEMBL5094648,,None,1344.64,None,None,30,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)OC)NC(=O)[C@@H]3[C@@H]4CCN3C(=O)[C@H](Cc3c[nH]c5ccc(F)cc35)NC(=O)[C@H](Cc3cccc(c3)C/C=C\CO4)NC(=O)[C@@H](CN)NC(=O)[C@H](C)NC(=O)CCSCc3cccc(c3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,Ki,=',2.25,nM,8.65,,,UO_0000065,6.43,None,None,None,0,CHEMBL5035795,Inhibition of human PCSK9 using Alexa Fluor 674 as substrate incubated for 2 hrs by FRET plus assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034034,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,
